grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_5,thput_10,thput_25,thput_50,thput_75,thput_90,thput_95,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rsrp_mean,rsrp_std,rsrp_0,rsrp_10,rsrp_25,rsrp_50,rsrp_75,rsrp_90,rsrp_100,rsrq_mean,rsrq_std,rsrq_0,rsrq_10,rsrq_25,rsrq_50,rsrq_75,rsrq_90,rsrq_100
-86.9145,40.4315,0.0000,1.0000,18.7422,0.0000,18.7422,18.7422,18.7422,18.7422,18.7422,18.7422,18.7422,18.7422,18.7422,5.7500,0.0000,5.7500,5.7500,5.7500,5.7500,5.7500,576.0000,0.0000,576.0000,576.0000,576.0000,576.0000,576.0000,576.0000,576.0000,-92.3400,0.0000,-92.3400,-92.3400,-92.3400,-92.3400,-92.3400,-92.3400,-92.3400,-11.7200,0.0000,-11.7200,-11.7200,-11.7200,-11.7200,-11.7200,-11.7200,-11.7200
-86.9145,40.4320,0.0000,5.0000,36.3969,6.4244,27.1342,28.4748,29.8153,33.8370,34.9876,39.5138,43.7127,45.1124,46.5120,9.3680,4.1071,4.6400,4.6900,10.4800,12.0200,15.0100,699.8000,63.7068,602.0000,627.6000,666.0000,698.0000,748.0000,770.2000,785.0000,-91.4640,2.4882,-94.3800,-93.9320,-93.2600,-92.6100,-89.1500,-88.4120,-87.9200,-11.2860,0.2914,-11.7300,-11.6380,-11.5000,-11.1900,-11.0900,-10.9880,-10.9200
-86.9145,40.4330,0.0000,5.0000,95.7394,9.5592,84.5964,84.8098,85.0231,85.6630,95.7822,104.4604,106.7010,107.4478,108.1947,3.8960,0.5245,3.4100,3.4500,3.5500,4.4900,4.5800,305.2000,58.4103,229.0000,245.0000,269.0000,298.0000,328.0000,372.4000,402.0000,-86.6720,0.6070,-87.4800,-87.2960,-87.0200,-86.7300,-86.4700,-85.9840,-85.6600,-10.5720,0.0075,-10.5800,-10.5800,-10.5800,-10.5700,-10.5700,-10.5640,-10.5600
-86.9145,40.4460,0.0000,7.0000,67.5718,5.8914,60.7140,60.8440,60.9741,63.3282,65.9740,70.3770,74.6032,76.7536,78.9040,8.7157,1.3511,6.8600,7.6750,8.3300,9.8250,10.8200,477.4286,125.9454,326.0000,345.8000,404.0000,449.0000,510.0000,620.2000,739.0000,-102.1086,1.0891,-103.5400,-103.4680,-102.8950,-102.2400,-101.4050,-100.7040,-100.3800,-11.8286,0.3073,-12.4100,-12.2180,-11.9900,-11.7600,-11.5850,-11.5100,-11.4800
-86.9145,40.4465,0.0000,11.0000,67.1251,19.6580,36.4738,37.5858,38.6978,50.2184,71.8100,82.7091,91.4560,93.1345,94.8130,9.5755,4.0086,3.0500,7.0100,10.1800,12.0650,16.0300,469.4545,88.7349,349.0000,349.0000,393.5000,476.0000,528.0000,567.0000,636.0000,-101.2073,0.8941,-102.3600,-102.2800,-101.9550,-101.1400,-100.7150,-100.5100,-99.2500,-11.6073,0.3979,-12.5000,-12.0400,-11.8300,-11.5200,-11.3150,-11.2500,-11.0600
-86.9145,40.4470,0.0000,3.0000,49.2151,6.4190,43.4809,43.7316,43.9822,44.7342,45.9876,52.0822,55.7390,56.9580,58.1769,12.2067,1.0944,10.6800,11.7150,12.7500,12.9700,13.1900,680.6667,57.0399,600.0000,624.2000,660.5000,721.0000,721.0000,721.0000,721.0000,-101.5033,0.2764,-101.8100,-101.7600,-101.6850,-101.5600,-101.3500,-101.2240,-101.1400,-11.3400,0.1042,-11.4800,-11.4460,-11.3950,-11.3100,-11.2700,-11.2460,-11.2300
-86.9145,40.4600,0.0000,16.0000,53.3872,10.7916,41.2490,42.1220,42.7830,44.4763,50.7755,61.9520,64.8890,69.1534,79.8434,5.7169,2.0208,3.0500,4.3500,5.1600,6.9850,11.5900,497.2500,118.2125,293.0000,342.0000,470.7500,498.5000,525.5000,608.5000,801.0000,-112.3044,2.5275,-116.5200,-115.4900,-114.3850,-112.7300,-109.9600,-109.4850,-107.8000,-13.7063,0.9271,-15.3300,-14.9500,-14.3900,-13.5700,-12.9325,-12.5400,-12.3000
-86.9145,40.4615,0.0000,12.0000,13.1562,2.8033,9.5543,10.3079,10.9283,11.0183,12.2770,14.5878,16.1466,17.7065,19.5910,8.3342,3.6025,4.1900,5.2500,7.2050,12.1425,14.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-112.1708,3.5444,-117.4400,-117.2260,-115.3225,-111.1850,-109.3975,-108.7900,-106.4500,-13.1808,0.8516,-15.0400,-14.2110,-13.8750,-12.7500,-12.6550,-12.6400,-11.9600
-86.9145,40.4615,60.0000,1.0000,5.4709,0.0000,5.4709,5.4709,5.4709,5.4709,5.4709,5.4709,5.4709,5.4709,5.4709,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000
-86.9145,40.4625,0.0000,43.0000,15.2116,9.7780,2.5550,3.7377,4.2050,7.1305,13.5417,20.3830,28.3769,30.0633,46.7970,8.4719,3.0596,3.5100,6.6175,8.1750,10.2350,16.2600,1354.0732,1479.0773,135.0000,231.0000,324.0000,525.0000,2349.0000,3486.0000,4964.0000,-110.3712,2.9732,-118.4400,-114.4280,-111.7050,-110.0900,-108.7900,-107.2080,-103.2300,-13.4028,1.2059,-16.8000,-14.7960,-14.1100,-13.3300,-12.5200,-11.9100,-11.3600
-86.9145,40.4635,0.0000,6.0000,39.9417,6.9877,31.1074,31.8889,32.6703,35.2859,38.5511,43.2920,48.6038,50.4874,52.3710,8.9083,3.6445,4.5400,6.9425,7.3000,10.9425,15.3300,732.8333,161.0470,456.0000,533.0000,636.2500,763.5000,875.0000,902.0000,908.0000,-104.7283,1.6571,-107.2600,-106.7850,-106.0125,-104.3850,-103.5000,-103.0150,-102.5800,-11.4717,0.2482,-11.9500,-11.7900,-11.5725,-11.3550,-11.3100,-11.2700,-11.2300
-86.9145,40.4640,0.0000,26.0000,42.7020,8.5576,26.3703,31.8910,32.8115,34.7587,42.8495,48.5613,53.7985,57.0285,60.1480,5.0862,1.9254,3.0000,3.5525,4.3250,6.5550,8.9500,649.7308,170.9477,367.0000,456.0000,526.2500,621.0000,712.0000,916.0000,1059.0000,-105.7354,1.9166,-109.9600,-108.2400,-107.1400,-105.6600,-104.2025,-103.6450,-102.4100,-11.7981,0.2627,-12.2300,-12.1550,-12.0225,-11.7500,-11.6300,-11.4000,-11.3700
-86.9145,40.4660,0.0000,2.0000,5.5890,0.1030,5.4860,5.4963,5.5066,5.5375,5.5890,5.6405,5.6714,5.6817,5.6920,12.8800,3.3100,9.5700,11.2250,12.8800,14.5350,16.1900,2126.0000,0.0000,2126.0000,2126.0000,2126.0000,2126.0000,2126.0000,2126.0000,2126.0000,-113.2000,0.9800,-114.1800,-113.9840,-113.6900,-113.2000,-112.7100,-112.4160,-112.2200,-13.8300,0.4000,-14.2300,-14.1500,-14.0300,-13.8300,-13.6300,-13.5100,-13.4300
-86.9145,40.4665,0.0000,2.0000,8.3885,3.2075,5.1810,5.5018,5.8225,6.7847,8.3885,9.9923,10.9545,11.2752,11.5960,7.0000,0.2800,6.7200,6.8600,7.0000,7.1400,7.2800,2481.5000,64.5000,2417.0000,2429.9000,2449.2500,2481.5000,2513.7500,2533.1000,2546.0000,-113.2850,0.2850,-113.5700,-113.5130,-113.4275,-113.2850,-113.1425,-113.0570,-113.0000,-13.5500,0.0900,-13.6400,-13.6220,-13.5950,-13.5500,-13.5050,-13.4780,-13.4600
-86.9145,40.4670,0.0000,3.0000,12.1305,4.4989,7.3150,7.6772,8.0394,9.1260,10.9370,14.5382,16.6989,17.4192,18.1394,10.0200,2.7424,7.2100,8.1600,9.1100,11.4250,13.7400,1911.3333,367.0389,1557.0000,1597.6000,1658.5000,1760.0000,2088.5000,2285.6000,2417.0000,-115.8133,0.2361,-116.1400,-116.0540,-115.9250,-115.7100,-115.6500,-115.6140,-115.5900,-14.0467,1.1143,-15.6000,-15.1800,-14.5500,-13.5000,-13.2700,-13.1320,-13.0400
-86.9145,40.4675,0.0000,5.0000,23.0708,4.7918,16.2057,17.1520,18.0983,20.9371,23.6070,23.6260,28.0374,29.5078,30.9783,7.2200,1.6676,5.0500,5.4800,8.0000,8.2100,9.3600,1057.0000,264.7180,759.0000,779.0000,809.0000,982.0000,1339.0000,1373.2000,1396.0000,-114.4420,1.9554,-116.8400,-116.7640,-116.6500,-113.8800,-112.4300,-112.4180,-112.4100,-14.2360,1.2693,-16.0800,-15.8320,-15.4600,-13.3100,-13.2200,-13.1540,-13.1100
-86.9145,40.4680,0.0000,51.0000,21.1872,6.8727,8.1810,10.6865,12.2690,16.1336,21.4610,23.9110,31.8110,33.6268,39.1530,6.9378,2.8783,3.0000,4.5450,6.2700,9.2300,16.5900,776.2980,487.7018,82.2000,210.0000,443.0000,675.0000,1056.0000,1254.0000,2223.0000,-112.3398,2.9838,-118.0000,-115.8960,-114.1700,-112.4300,-111.1150,-108.2560,-105.5200,-13.9200,1.2626,-16.2700,-15.6100,-14.8850,-14.1100,-12.8050,-12.2040,-11.4600
-86.9145,40.4685,0.0000,12.0000,16.0352,5.1894,5.6069,8.7365,11.3394,12.3449,15.2900,20.3700,21.5931,22.7409,24.0583,8.3700,2.2392,4.2000,7.5875,8.3350,8.7875,13.5400,1235.7500,602.7771,373.0000,513.9000,875.2500,1132.5000,1759.0000,1803.1000,2539.0000,-112.1067,2.5362,-115.4600,-115.1410,-113.9950,-112.3750,-110.6600,-109.0550,-106.7000,-13.7433,1.3886,-16.4300,-15.7650,-14.3475,-13.8200,-12.5900,-12.0650,-11.9400
-86.9140,40.4310,0.0000,1.0000,40.3747,0.0000,40.3747,40.3747,40.3747,40.3747,40.3747,40.3747,40.3747,40.3747,40.3747,6.4200,0.0000,6.4200,6.4200,6.4200,6.4200,6.4200,707.0000,0.0000,707.0000,707.0000,707.0000,707.0000,707.0000,707.0000,707.0000,-95.7900,0.0000,-95.7900,-95.7900,-95.7900,-95.7900,-95.7900,-95.7900,-95.7900,-12.9100,0.0000,-12.9100,-12.9100,-12.9100,-12.9100,-12.9100,-12.9100,-12.9100
-86.9140,40.4315,0.0000,4.0000,40.8417,11.0509,25.9316,27.4873,29.0429,33.7100,40.7783,47.9100,52.6912,54.2849,55.8787,9.4850,1.4023,7.2000,9.0075,9.8950,10.3725,10.9500,730.0000,253.0524,475.0000,493.0000,520.0000,664.5000,874.5000,1019.4000,1116.0000,-95.0750,0.6026,-95.8100,-95.7230,-95.5925,-95.0500,-94.5325,-94.4470,-94.3900,-13.0475,0.5841,-13.9800,-13.7010,-13.2825,-12.9000,-12.6650,-12.5120,-12.4100
-86.9140,40.4330,0.0000,10.0000,85.6982,11.8555,71.2213,72.3381,73.4549,74.8811,84.0489,94.5736,98.2225,103.9077,109.5929,4.0510,2.0857,3.0100,3.1150,3.3050,3.7500,10.2500,322.3000,83.9715,191.0000,230.6000,273.7500,303.0000,381.0000,402.2000,494.0000,-85.7500,1.5147,-88.3600,-87.2800,-87.1100,-85.4450,-84.3775,-83.9660,-83.6600,-10.5990,0.0650,-10.7900,-10.6100,-10.5900,-10.5900,-10.5625,-10.5600,-10.5600
-86.9140,40.4450,0.0000,4.0000,94.6716,16.6924,74.2194,76.8150,79.4105,87.1971,91.8575,99.3320,112.1840,116.4680,120.7520,4.5850,1.9631,3.0000,3.3750,3.7000,4.9100,7.9400,256.5000,20.2299,228.0000,235.8000,247.5000,256.5000,265.5000,277.2000,285.0000,-97.7275,0.4994,-98.4000,-98.2320,-97.9800,-97.7550,-97.5025,-97.2010,-97.0000,-11.5450,0.2652,-11.9600,-11.8490,-11.6825,-11.4650,-11.3275,-11.3050,-11.2900
-86.9140,40.4455,0.0000,11.0000,60.6099,14.7427,40.6809,41.3824,42.0840,47.3018,65.9980,74.3472,78.4846,79.3613,80.2380,11.3955,3.4046,7.3300,8.5850,10.2900,13.2300,17.8000,415.3364,184.8379,73.7000,254.0000,306.5000,417.0000,505.0000,592.0000,796.0000,-99.8755,1.7935,-102.6600,-101.7000,-101.1250,-100.4300,-98.4600,-97.5200,-96.6000,-11.8555,0.5147,-12.9100,-12.2100,-12.1500,-11.9700,-11.4600,-11.1800,-11.0800
-86.9140,40.4460,0.0000,5.0000,45.8639,9.1662,37.8587,38.6021,39.3456,41.5760,42.3778,43.7289,55.7584,59.7682,63.7780,15.1600,4.1309,9.3800,12.4800,14.5400,18.4500,20.9500,588.0000,75.5354,479.0000,494.6000,518.0000,621.0000,661.0000,661.0000,661.0000,-101.3360,0.8989,-103.0200,-102.3320,-101.3000,-101.1100,-100.8900,-100.5720,-100.3600,-11.5620,0.3244,-12.2100,-11.8980,-11.4300,-11.4000,-11.3900,-11.3840,-11.3800
-86.9140,40.4465,0.0000,2.0000,50.4827,12.1449,38.3378,39.5523,40.7668,44.4102,50.4827,56.5551,60.1986,61.4131,62.6276,14.0950,1.4950,12.6000,13.3475,14.0950,14.8425,15.5900,512.0000,33.0000,479.0000,485.6000,495.5000,512.0000,528.5000,538.4000,545.0000,-98.8450,1.0750,-99.9200,-99.7050,-99.3825,-98.8450,-98.3075,-97.9850,-97.7700,-11.0950,0.1350,-11.2300,-11.2030,-11.1625,-11.0950,-11.0275,-10.9870,-10.9600
-86.9140,40.4595,0.0000,12.0000,39.4932,11.7694,25.9610,26.5204,27.0342,30.2550,37.8495,42.7508,59.2376,61.2158,62.4686,6.6475,1.2353,5.1800,5.8525,6.1150,7.7050,9.4200,593.4167,178.4790,380.0000,398.1000,461.2500,526.5000,744.5000,833.0000,931.0000,-113.1917,2.1760,-116.8500,-116.2540,-114.6700,-112.4950,-111.3900,-110.6520,-110.5200,-14.2358,1.3074,-17.4300,-16.0110,-14.7525,-13.4950,-13.3475,-13.2140,-13.1200
-86.9140,40.4600,0.0000,1.0000,29.1640,0.0000,29.1640,29.1640,29.1640,29.1640,29.1640,29.1640,29.1640,29.1640,29.1640,9.5000,0.0000,9.5000,9.5000,9.5000,9.5000,9.5000,564.0000,0.0000,564.0000,564.0000,564.0000,564.0000,564.0000,564.0000,564.0000,-110.3600,0.0000,-110.3600,-110.3600,-110.3600,-110.3600,-110.3600,-110.3600,-110.3600,-13.6400,0.0000,-13.6400,-13.6400,-13.6400,-13.6400,-13.6400,-13.6400,-13.6400
-86.9140,40.4615,0.0000,714.0000,25.0715,17.4130,1.0800,6.3339,8.9146,14.3712,19.5480,27.2507,58.0441,63.6394,79.7860,5.3816,2.8244,2.0000,3.6475,4.4950,6.0775,26.9600,984.6214,1145.4427,5.8200,52.1500,199.7500,426.5000,1722.2500,2836.0000,4304.0000,-107.1141,4.8380,-119.6100,-113.1270,-110.4025,-107.4650,-104.5500,-100.4990,-91.6400,-12.8077,1.0821,-17.7800,-14.2730,-13.5400,-12.6400,-11.9475,-11.5500,-10.8700
-86.9140,40.4615,30.0000,61.0000,27.4145,4.5853,17.0920,20.6766,22.3290,23.4460,27.6549,30.4040,33.2950,35.5430,39.1520,3.5469,0.5190,3.2200,3.3700,3.4400,3.5400,6.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.4829,1.3709,-88.7000,-87.2000,-86.4850,-85.4300,-84.6500,-83.5960,-82.7500,-13.3156,0.7715,-15.0500,-14.3000,-13.9700,-13.1700,-12.7500,-12.4580,-11.7200
-86.9140,40.4615,60.0000,64.0000,15.9599,5.2813,1.4994,4.7223,11.8726,13.6587,16.2583,17.6438,21.9477,24.3464,30.6469,3.2895,0.1086,3.0000,3.2100,3.3000,3.3600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.6594,2.0225,-89.9100,-88.2960,-86.3200,-85.7300,-84.5200,-83.5740,-77.2500,-15.9275,0.9775,-19.1900,-17.0140,-16.6200,-15.8300,-15.3100,-14.9220,-13.0100
-86.9140,40.4615,90.0000,61.0000,16.6958,3.7197,6.5940,10.8280,12.4389,14.5360,16.0250,18.9474,22.6620,23.4286,24.7497,3.3407,0.1045,3.1200,3.2700,3.3300,3.4000,3.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.0532,1.1471,-89.4100,-88.5720,-87.9100,-86.9100,-86.0800,-85.6540,-84.7700,-16.3658,0.6343,-18.0500,-17.2340,-16.6600,-16.2800,-15.9300,-15.6600,-15.1600
-86.9140,40.4615,120.0000,36.0000,9.9223,4.3169,1.8840,3.0408,3.8086,6.8885,10.2633,12.5947,14.7484,16.7333,19.0770,3.3686,0.4648,3.0000,3.1450,3.2900,3.4000,5.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.8239,1.5217,-90.2100,-89.6150,-89.1625,-87.7700,-86.5925,-85.5450,-84.9000,-17.2558,0.9588,-19.7800,-18.2400,-17.7050,-17.3300,-16.7200,-15.9600,-15.4700
-86.9140,40.4620,0.0000,66.0000,16.3654,9.7841,1.7017,3.9631,4.5245,6.2045,17.9769,24.5892,26.5833,30.0200,40.9820,5.5929,1.9944,3.6700,4.1675,4.9750,5.7900,11.2500,793.1837,1207.9513,115.0000,139.0000,183.0000,227.0000,471.0000,2293.6000,4457.0000,-114.4173,2.2236,-123.2500,-116.8420,-115.3475,-113.9100,-113.0900,-112.3580,-109.3400,-14.6066,0.9710,-17.1700,-16.0480,-15.1500,-14.4750,-13.8850,-13.4850,-12.9800
-86.9140,40.4625,0.0000,63.0000,15.1096,9.6044,1.4820,4.0285,5.1474,7.3035,12.8550,19.9410,27.9582,35.2287,41.9790,9.3631,3.4779,3.9600,6.5075,9.1850,12.0450,17.0600,1558.9397,1333.9786,94.5000,173.3000,247.0000,1292.5000,2614.5000,3100.0000,4707.0000,-110.6365,3.0131,-117.5700,-114.2970,-112.1475,-110.7550,-109.0450,-106.3640,-103.0900,-13.7196,1.1753,-17.3800,-15.2520,-14.2550,-13.6900,-12.9900,-12.3340,-11.4400
-86.9140,40.4675,0.0000,2.0000,13.4490,2.6810,10.7680,11.0361,11.3042,12.1085,13.4490,14.7895,15.5938,15.8619,16.1300,13.0850,0.2850,12.8000,12.9425,13.0850,13.2275,13.3700,1865.5000,81.5000,1784.0000,1800.3000,1824.7500,1865.5000,1906.2500,1930.7000,1947.0000,-113.0250,1.5450,-114.5700,-114.2610,-113.7975,-113.0250,-112.2525,-111.7890,-111.4800,-12.9800,0.7500,-13.7300,-13.5800,-13.3550,-12.9800,-12.6050,-12.3800,-12.2300
-86.9140,40.4680,0.0000,12.0000,18.3066,4.0401,10.3000,12.7283,14.7993,16.1535,17.6715,20.2455,23.5356,24.8215,26.1250,8.3292,2.2344,5.0400,6.9775,8.2750,8.8850,13.9000,892.0833,495.5535,548.0000,593.0000,607.2500,688.5000,799.0000,1871.8000,1983.0000,-112.0675,1.2365,-113.7300,-113.2140,-112.8975,-112.5700,-110.9975,-110.8430,-109.3000,-12.8183,0.5628,-13.5800,-13.5480,-13.3725,-12.7600,-12.3075,-12.1920,-11.9700
-86.9140,40.4685,0.0000,4.0000,12.1135,4.1449,7.5977,7.7175,7.8374,8.1969,12.0338,15.9504,16.4533,16.6209,16.7886,11.0000,3.2308,6.2800,9.0175,11.4700,13.4525,14.7800,1886.0000,522.4610,1062.0000,1285.8000,1621.5000,2072.5000,2337.0000,2337.0000,2337.0000,-113.3500,1.8565,-116.3100,-115.3440,-113.8950,-112.9500,-112.4050,-111.6760,-111.1900,-14.6275,1.8873,-17.2800,-16.7460,-15.9450,-14.3550,-13.0375,-12.7270,-12.5200
-86.9135,40.4305,0.0000,1.0000,68.5086,0.0000,68.5086,68.5086,68.5086,68.5086,68.5086,68.5086,68.5086,68.5086,68.5086,4.3800,0.0000,4.3800,4.3800,4.3800,4.3800,4.3800,97.8000,0.0000,97.8000,97.8000,97.8000,97.8000,97.8000,97.8000,97.8000,-95.4800,0.0000,-95.4800,-95.4800,-95.4800,-95.4800,-95.4800,-95.4800,-95.4800,-11.6600,0.0000,-11.6600,-11.6600,-11.6600,-11.6600,-11.6600,-11.6600,-11.6600
-86.9135,40.4310,0.0000,34.0000,52.1304,16.6244,21.9700,27.3606,30.6803,41.0337,52.6000,61.8713,70.1802,79.8955,98.2940,7.5338,4.4817,3.0100,4.3575,6.0900,8.5100,20.8800,537.1794,229.4451,59.1000,273.8000,375.2500,488.0000,711.2500,853.9000,968.0000,-94.9709,2.9371,-99.6800,-98.1570,-96.8325,-95.2400,-94.1925,-91.8200,-86.1000,-12.6344,0.8133,-15.0200,-13.6330,-13.0375,-12.5050,-11.9925,-11.6960,-11.3300
-86.9135,40.4330,0.0000,5.0000,55.1051,14.9587,41.7431,42.9324,44.1218,47.6898,47.9884,54.1253,72.0373,78.0080,83.9787,4.0560,0.9842,3.1100,3.1700,3.8900,4.3000,5.8100,495.8000,127.4086,313.0000,355.0000,418.0000,470.0000,636.0000,639.6000,642.0000,-90.5000,1.2492,-92.2100,-91.9540,-91.5700,-90.0900,-89.9300,-89.1920,-88.7000,-11.0800,0.1884,-11.4500,-11.2780,-11.0200,-11.0100,-11.0000,-10.9520,-10.9200
-86.9135,40.4440,0.0000,1.0000,60.9140,0.0000,60.9140,60.9140,60.9140,60.9140,60.9140,60.9140,60.9140,60.9140,60.9140,20.5400,0.0000,20.5400,20.5400,20.5400,20.5400,20.5400,761.0000,0.0000,761.0000,761.0000,761.0000,761.0000,761.0000,761.0000,761.0000,-106.0000,0.0000,-106.0000,-106.0000,-106.0000,-106.0000,-106.0000,-106.0000,-106.0000,-16.1700,0.0000,-16.1700,-16.1700,-16.1700,-16.1700,-16.1700,-16.1700,-16.1700
-86.9135,40.4445,0.0000,12.0000,42.9392,15.5378,21.4942,22.5688,24.1927,31.2951,38.4005,56.8328,64.9548,66.3089,66.9420,10.5358,4.4256,4.1800,6.2325,9.2400,15.2150,16.0500,700.5833,261.4719,424.0000,444.5000,512.7500,575.0000,939.2500,1055.5000,1238.0000,-104.5700,1.6314,-108.9400,-106.2270,-104.7825,-104.1600,-103.5950,-103.4660,-102.5100,-14.0933,0.9955,-16.0700,-15.8280,-14.3775,-13.8800,-13.3625,-13.2050,-12.8300
-86.9135,40.4450,0.0000,55.0000,61.6163,16.9653,15.5289,22.5749,36.1246,54.5089,67.3156,74.5596,77.5006,79.3063,81.7582,9.8375,3.4678,4.3200,7.1150,9.4400,12.9150,17.0100,475.8182,217.7850,274.0000,315.0000,365.5000,402.0000,501.5000,647.2000,1272.0000,-93.0669,4.4278,-105.1600,-101.5500,-93.7200,-92.0700,-89.6150,-88.9260,-88.3900,-10.9902,1.1479,-15.9100,-12.2160,-10.6450,-10.5800,-10.5600,-10.5600,-10.5600
-86.9135,40.4455,0.0000,2.0000,71.9884,2.0667,69.9218,70.1284,70.3351,70.9551,71.9884,73.0218,73.6418,73.8484,74.0551,13.9600,2.3800,11.5800,12.7700,13.9600,15.1500,16.3400,411.0000,28.0000,383.0000,388.6000,397.0000,411.0000,425.0000,433.4000,439.0000,-93.6250,0.6650,-94.2900,-94.1570,-93.9575,-93.6250,-93.2925,-93.0930,-92.9600,-10.7050,0.0250,-10.7300,-10.7250,-10.7175,-10.7050,-10.6925,-10.6850,-10.6800
-86.9130,40.4305,0.0000,1795.0000,41.3238,30.2449,1.0080,2.6032,4.5785,14.0500,33.7580,73.4770,85.0418,89.3903,102.7020,8.6749,4.8002,3.0000,5.2900,8.2550,10.6025,62.5000,394.5748,376.7465,42.5000,99.5000,172.5000,329.0000,479.5000,676.8000,6388.0000,-112.7045,2.7973,-120.0000,-116.5200,-114.7800,-112.6500,-110.4500,-109.0800,-105.5000,-11.8039,0.6445,-15.0000,-12.6500,-12.1500,-11.6800,-11.3200,-11.0900,-10.5100
-86.9130,40.4310,0.0000,2.0000,44.6788,28.0082,16.6707,19.4715,22.2723,30.6748,44.6788,58.6829,67.0854,69.8862,72.6870,3.1100,0.1100,3.0000,3.0550,3.1100,3.1650,3.2200,122.6000,68.4000,54.2000,67.8800,88.4000,122.6000,156.8000,177.3200,191.0000,-94.8050,2.8350,-97.6400,-97.0730,-96.2225,-94.8050,-93.3875,-92.5370,-91.9700,-12.0400,0.4300,-12.4700,-12.3840,-12.2550,-12.0400,-11.8250,-11.6960,-11.6100
-86.9130,40.4330,0.0000,9.0000,57.2216,16.2274,37.5387,38.6597,39.7808,43.6542,51.8560,65.8640,81.5694,82.8078,84.0462,5.0300,1.5801,3.8300,4.1200,4.3700,4.6500,8.7700,536.4444,156.0435,292.0000,375.2000,405.0000,512.0000,685.0000,726.4000,780.0000,-92.4789,0.8411,-93.8000,-93.3760,-93.0000,-92.8300,-91.7700,-91.5300,-91.0500,-11.1711,0.1547,-11.4700,-11.4220,-11.1900,-11.0800,-11.0700,-11.0480,-11.0000
-86.9130,40.4435,0.0000,4.0000,50.5457,20.2204,30.2222,30.3396,30.4569,30.8089,48.3442,68.0810,72.3956,73.8338,75.2720,11.1625,2.1886,7.9100,9.8600,11.5550,12.8575,13.6300,570.5000,320.2831,277.0000,285.1000,297.2500,467.5000,740.7500,938.3000,1070.0000,-101.6875,1.1255,-102.8600,-102.7610,-102.6125,-101.9500,-101.0250,-100.4040,-99.9900,-12.3275,0.4600,-12.7600,-12.7570,-12.7525,-12.4450,-12.0200,-11.8040,-11.6600
-86.9130,40.4440,0.0000,7.0000,44.5466,15.6252,26.0889,28.5593,31.0297,35.8804,37.5591,50.6550,65.7332,70.4201,75.1070,12.2500,3.0659,7.3600,11.3500,11.7900,12.6850,18.5300,529.4286,307.7016,117.0000,174.6000,245.0000,518.0000,857.5000,866.0000,866.0000,-100.3757,1.0741,-101.8400,-101.5160,-101.2450,-100.3300,-99.7200,-99.0820,-98.5300,-11.9957,0.6086,-13.1600,-12.7280,-12.3350,-11.7900,-11.5350,-11.4000,-11.2800
-86.9125,40.4330,0.0000,6.0000,37.7710,6.1742,30.7813,31.0820,31.3827,33.0022,36.8284,40.0473,45.1018,47.2211,49.3404,4.7217,0.5765,4.0700,4.2200,4.6250,5.0825,5.6900,669.6667,152.5469,401.0000,500.0000,604.7500,686.5000,760.7500,822.5000,881.0000,-93.8267,1.1084,-95.6000,-95.0550,-94.3675,-93.7800,-93.3950,-92.6450,-91.9700,-11.4967,0.3022,-11.8700,-11.8400,-11.7375,-11.5150,-11.3450,-11.1350,-10.9800
-86.9125,40.4430,0.0000,6.0000,44.6918,19.7588,32.2933,32.8462,33.3991,34.7436,36.6253,39.0951,64.0509,76.3114,88.5720,9.4150,2.2715,5.2100,8.3500,10.1700,11.3150,11.5000,661.1667,197.0350,391.0000,449.5000,508.0000,671.0000,834.0000,863.0000,892.0000,-99.6950,1.5301,-102.4200,-101.3300,-100.1175,-99.6750,-99.0150,-98.0800,-97.3400,-11.8417,0.3914,-12.6600,-12.2450,-11.8125,-11.7450,-11.6925,-11.5350,-11.3900
