grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_20_ul,thput_25_ul,thput_30_ul,thput_40_ul,thput_50_ul,thput_60_ul,thput_70_ul,thput_75_ul,thput_80_ul,thput_90_ul,thput_100_ul,rbs_avg,rbs_std,rbs_0,rbs_10,rbs_25,rbs_50,rbs_75,rbs_90,rbs_100
-86.915,40.468,0,50,1001,479,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,36,1,0.027777777777777776,32,1,0.03125,0.113,0.0,0.113,0.113,0.113,0.113,0.113,0.113,0.113,8.502,0.0,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,6.85,0.0,6.85,6.85,6.85,6.85,6.85,6.85,6.85,
-86.915,40.468,0,50,1001,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,36,2,0.05555555555555555,32,1,0.03125,0.015,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,2.056,0.0,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,14.64,0.0,14.64,14.64,14.64,14.64,14.64,14.64,14.64,
-86.915,40.468,0,50,1001,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,36,13,0.3611111111111111,32,12,0.375,0.1343452380952381,0.027141319400885097,0.086,0.1046,0.119,0.13014285714285714,0.15,0.1743,0.18285714285714286,12.491809523809522,3.7659362922912503,5.302,7.2675,10.8324,10.89675,11.1207,11.6074,12.0005,13.169314285714286,14.641557142857142,15.124,15.3154,17.842,18.15885714285714,7.533333333333332,2.833382352517139,3.22,3.537,5.685,7.705,9.08,10.781,12.88,
-86.915,40.4685,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,1,0.03125,32,1,0.03125,0.136,0.0,0.136,0.136,0.136,0.136,0.136,0.136,0.136,8.62857142857143,0.0,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,8.62857142857143,6.7,0.0,6.7,6.7,6.7,6.7,6.7,6.7,6.7,
-86.915,40.4685,0,50,1001,250,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,3,0.09375,32,3,0.09375,0.09138095238095238,0.017766563923583913,0.0662857142857143,0.07360000000000001,0.08457142857142858,0.10285714285714286,0.10392857142857143,0.10457142857142857,0.105,5.632095238095239,2.5918958189919477,2.3005714285714283,3.0352571428571427,3.769942857142857,4.1372857142857145,4.504628571428571,5.239314285714286,5.974,6.5035428571428575,7.033085714285715,7.2978571428571435,7.562628571428572,8.09217142857143,8.621714285714287,3.563333333333334,2.7109203029393707,0.0,0.8240000000000001,2.06,4.12,5.345000000000001,6.08,6.57,
-86.915,40.4685,0,50,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,32,8,0.25,32,8,0.25,0.10542857142857143,0.03598079136065208,0.04228571428571429,0.06148571428571429,0.08428571428571428,0.10914285714285715,0.12825,0.1479,0.157,8.137589285714286,2.8110170824714724,3.794285714285714,4.8582857142857145,5.768228571428572,6.1654285714285715,6.458514285714286,6.524114285714286,8.076,9.689114285714286,9.969014285714286,10.38475,10.910800000000002,11.6194,11.87,2.92,5.060118575685752,0.0,0.0,0.0,0.0,2.84,11.552,12.0,
-86.915,40.4685,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,2,0.0625,32,2,0.0625,0.08971428571428572,0.0051428571428571435,0.08457142857142858,0.08560000000000001,0.08714285714285715,0.08971428571428572,0.09228571428571429,0.09382857142857143,0.09485714285714286,8.288,1.0948571428571428,7.193142857142857,7.412114285714286,7.631085714285714,7.740571428571428,7.850057142857143,8.069028571428571,8.288,8.506971428571429,8.725942857142856,8.83542857142857,8.944914285714285,9.163885714285714,9.382857142857143,6.58,0.8499999999999996,5.73,5.9,6.155,6.58,7.005,7.26,7.43,
-86.915,40.4685,0,50,1001,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,18,0.5625,32,18,0.5625,0.17154761904761906,0.032692210268577715,0.12,0.1263,0.1505,0.17157142857142857,0.19564285714285715,0.20500000000000002,0.24228571428571427,17.191738095238094,4.846103497127903,10.637714285714287,11.2885,13.495600000000001,13.7885,13.8948,14.649000000000001,15.1,18.3312,20.220999999999997,21.676000000000002,22.11782857142857,23.91144285714286,26.357714285714287,6.763333333333333,1.9093367085631245,3.08,4.166,5.26,6.92,8.247499999999999,9.169,9.85,
-86.9145,40.4685,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,13,3,0.23076923076923078,12,3,0.25,0.1292857142857143,0.027439234038614313,0.0982857142857143,0.10354285714285714,0.11142857142857143,0.12457142857142857,0.1447857142857143,0.15691428571428573,0.165,10.885333333333334,4.151961079689481,5.606857142857143,6.744914285714286,7.8829714285714285,8.452,9.021028571428571,10.159085714285714,11.297142857142857,12.188114285714285,13.079085714285714,13.524571428571429,13.970057142857144,14.861028571428573,15.752,9.336666666666668,1.2231743765937688,8.15,8.288,8.495000000000001,8.84,9.93,10.584,11.02,
-86.9145,40.4685,0,50,1001,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,13,8,0.6153846153846154,12,8,0.6666666666666666,0.177125,0.03543803427052895,0.10857142857142857,0.12497142857142858,0.15975,0.19328571428571428,0.2039642857142857,0.20809999999999998,0.211,18.11730357142857,4.412286829236811,11.72,12.3032,13.005885714285714,13.402035714285715,14.328800000000001,18.835400000000003,20.1475,20.3304,20.8848,21.138749999999998,21.3834,22.381585714285713,24.058285714285713,7.36125,1.500211964190394,4.2,5.488,6.52,8.084999999999999,8.4525,8.679,8.77,
-86.9145,40.4685,0,50,1001,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,13,2,0.15384615384615385,12,1,0.08333333333333333,0.194,0.0,0.194,0.194,0.194,0.194,0.194,0.194,0.194,14.828,0.0,14.828,14.828,14.828,14.828,14.828,14.828,14.828,14.828,14.828,14.828,14.828,14.828,14.828,13.54,0.0,13.54,13.54,13.54,13.54,13.54,13.54,13.54,
-86.914,40.4685,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4,2,0.5,4,2,0.5,0.13335714285714284,0.03964285714285714,0.09371428571428571,0.10164285714285713,0.11353571428571428,0.13335714285714284,0.15317857142857141,0.16507142857142856,0.173,11.634357142857143,4.036642857142857,7.597714285714285,8.405042857142856,9.212371428571428,9.616035714285713,10.019699999999998,10.82702857142857,11.634357142857143,12.441685714285715,13.249014285714285,13.65267857142857,14.056342857142857,14.863671428571429,15.671,8.105,1.8249999999999997,6.28,6.6450000000000005,7.1925,8.105,9.0175,9.565,9.93,
-86.914,40.4685,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4,2,0.5,4,2,0.5,0.1617142857142857,0.04514285714285714,0.11657142857142858,0.1256,0.13914285714285715,0.1617142857142857,0.18428571428571427,0.19782857142857144,0.20685714285714285,12.592571428571429,4.195999999999999,8.396571428571429,9.235771428571429,10.074971428571429,10.494571428571428,10.914171428571429,11.753371428571429,12.592571428571429,13.431771428571427,14.270971428571427,14.690571428571428,15.110171428571427,15.949371428571427,16.788571428571426,13.895,0.8849999999999998,13.01,13.187,13.4525,13.895,14.337499999999999,14.603,14.78,
-86.914,40.468,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,13,2,0.15384615384615385,12,2,0.16666666666666666,0.17435714285714285,0.03135714285714286,0.143,0.14927142857142855,0.15867857142857142,0.17435714285714285,0.19003571428571428,0.19944285714285714,0.2057142857142857,13.326,3.026,10.3,10.9052,11.5104,11.813,12.1156,12.7208,13.326,13.9312,14.5364,14.839,15.1416,15.7468,16.352,12.385,1.5150000000000006,10.87,11.173,11.6275,12.385,13.1425,13.597,13.9,
-86.914,40.468,0,50,1001,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,13,11,0.8461538461538461,12,10,0.8333333333333334,0.1807,0.028744507904882928,0.133,0.15421428571428572,0.16810714285714287,0.1735,0.19325,0.20989999999999998,0.245,19.3027,3.4353736311368235,14.715,15.4737,16.614685714285713,17.046642857142857,17.348657142857142,17.6958,18.5385,19.493199999999998,20.333242857142857,21.12260714285714,21.999914285714286,23.991999999999997,26.125,7.518000000000001,1.2586008104240203,5.04,5.9670000000000005,6.7725,7.8100000000000005,8.3,8.786,9.38,
-86.914,40.4675,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,2,2,1.0,0.17535714285714288,0.025642857142857148,0.14971428571428572,0.15484285714285714,0.16253571428571428,0.17535714285714288,0.18817857142857145,0.19587142857142859,0.201,13.449,2.680999999999999,10.768,11.3042,11.8404,12.1085,12.3766,12.9128,13.449,13.985199999999999,14.5214,14.7895,15.057599999999999,15.5938,16.13,13.085,0.28499999999999925,12.8,12.857000000000001,12.9425,13.085,13.2275,13.312999999999999,13.37,
-86.9145,40.467,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,3,3,1.0,0.16180952380952382,0.03690110580968169,0.123,0.1286,0.137,0.151,0.18121428571428572,0.19934285714285713,0.2114285714285714,12.13047619047619,4.498914871937822,7.315,8.0394,8.7638,9.126,9.488199999999999,10.2126,10.937,12.377485714285713,13.817971428571427,14.538214285714286,15.258457142857143,16.698942857142857,18.13942857142857,10.020000000000001,2.742419856015243,7.21,7.59,8.16,9.11,11.425,12.814,13.74,
-86.9145,40.4665,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2,2,1.0,2,2,1.0,0.1245,0.0315,0.093,0.0993,0.10875,0.1245,0.14024999999999999,0.1497,0.156,8.3885,3.2075,5.181,5.8225,6.464,6.78475,7.1055,7.747,8.3885,9.03,9.6715,9.99225,10.313,10.9545,11.596,7.0,0.28000000000000025,6.72,6.776,6.859999999999999,7.0,7.140000000000001,7.224,7.28,
-86.9145,40.466,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2,2,1.0,2,2,1.0,0.1245,0.0295,0.095,0.1009,0.10975,0.1245,0.13924999999999998,0.1481,0.154,5.589,0.1030000000000002,5.486,5.5066,5.5272,5.5375,5.5478,5.5684,5.589,5.6096,5.6302,5.6405,5.6508,5.6714,5.692,12.88,3.3100000000000005,9.57,10.232000000000001,11.225000000000001,12.88,14.535,15.528000000000002,16.19,
-86.915,40.466,0,None,None,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,1,0.005813953488372093,166,1,0.006024096385542169,0.224,0.0,0.224,0.224,0.224,0.224,0.224,0.224,0.224,18.819,0.0,18.819,18.819,18.819,18.819,18.819,18.819,18.819,18.819,18.819,18.819,18.819,18.819,18.819,6.98,0.0,6.98,6.98,6.98,6.98,6.98,6.98,6.98,
-86.915,40.466,0,393,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,172,6,0.03488372093023256,166,6,0.03614457831325301,0.11523809523809524,0.041590951614934556,0.05942857142857143,0.06821428571428571,0.081,0.1135,0.149,0.16399999999999998,0.174,8.751904761904763,7.021027688825635,3.217,3.2382142857142857,3.2594285714285713,3.3070714285714287,3.3547142857142855,3.45,4.4355,5.421,11.442499999999999,14.453249999999999,17.464,18.582,19.7,1.5116666666666667,2.1600186470388527,0.0,0.0,0.0,0.0,3.0,4.535,5.07,
-86.915,40.466,0,408,1001,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,1,0.005813953488372093,166,1,0.006024096385542169,0.191,0.0,0.191,0.191,0.191,0.191,0.191,0.191,0.191,23.652,0.0,23.652,23.652,23.652,23.652,23.652,23.652,23.652,23.652,23.652,23.652,23.652,23.652,23.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.915,40.466,0,50,1001,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,7,0.040697674418604654,166,6,0.03614457831325301,0.17242857142857146,0.0516412928696765,0.088,0.12228571428571429,0.15842857142857145,0.17099999999999999,0.1825,0.224,0.264,24.072261904761906,9.400863655293564,7.681,14.32907142857143,20.97714285714286,21.600857142857144,22.22457142857143,23.472,24.8315,26.191,26.35,26.4295,26.509,33.05621428571429,39.60342857142857,2.6016666666666666,4.10041630677775,0.0,0.0,0.0,0.0,3.5025,7.805,10.94,
-86.915,40.466,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,3,0.01744186046511628,166,3,0.018072289156626505,0.12352380952380952,0.037366603251416275,0.07657142857142857,0.08645714285714286,0.10128571428571428,0.126,0.14700000000000002,0.15960000000000002,0.168,18.305047619047617,3.776954366980019,15.41,15.501028571428572,15.592057142857144,15.637571428571428,15.683085714285713,15.774114285714285,15.865142857142857,17.420114285714284,18.975085714285715,19.75257142857143,20.530057142857142,22.085028571428573,23.64,4.819999999999999,0.8153526844255804,4.1,4.16,4.25,4.4,5.18,5.648,5.96,
-86.915,40.466,0,50,1001,None,None,47,66736,None,None,None,None,None,None,None,None,None,None,LTE,172,41,0.23837209302325582,166,39,0.23493975903614459,0.16108424908424906,0.02657295907106477,0.114,0.12548571428571428,0.14914285714285713,0.161,0.1732142857142857,0.19240000000000002,0.246,16.231934065934066,4.809710804711312,7.859428571428571,9.469,11.303542857142858,12.286785714285713,14.6758,15.3498,15.978,17.174742857142856,19.387657142857144,19.98292857142857,20.1872,21.823314285714286,29.68914285714286,0.3269230769230769,1.4529318791205907,0.0,0.0,0.0,0.0,0.0,0.0,7.99,
-86.915,40.466,0,50,1001,121,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,14,0.08139534883720931,166,13,0.0783132530120482,0.1820769230769231,0.01235371106314857,0.16571428571428573,0.166,0.17142857142857143,0.184,0.191,0.19440000000000002,0.208,17.652890109890112,1.9393041058394467,15.134857142857143,15.521142857142857,15.834742857142857,16.226285714285712,16.301114285714284,16.7102,17.544,17.819,18.2742,18.555,19.4982,20.266771428571428,21.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.915,40.466,0,47,1200,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,1,0.005813953488372093,166,1,0.006024096385542169,0.1737142857142857,0.0,0.1737142857142857,0.1737142857142857,0.1737142857142857,0.1737142857142857,0.1737142857142857,0.1737142857142857,0.1737142857142857,18.164571428571428,0.0,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,18.164571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.915,40.466,0,393,1200,121,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,25,0.14534883720930233,166,25,0.15060240963855423,0.17666285714285712,0.04426775451495048,0.098,0.12222857142857144,0.146,0.168,0.207,0.22525714285714285,0.264,19.746119999999998,6.803996148684557,7.289142857142857,10.891085714285715,15.5278,15.917,16.285,17.345142857142857,19.345,20.57731428571428,22.090914285714288,22.115,26.142400000000006,28.69394285714286,35.233,6.8236,3.3758339769603602,0.0,3.4720000000000004,4.11,7.76,9.12,10.916,11.98,
-86.915,40.466,0,393,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,19,0.11046511627906977,166,18,0.10843373493975904,0.13494444444444442,0.052708115500910716,0.05028571428571429,0.0801,0.09235714285714285,0.12514285714285714,0.16949999999999998,0.2167,0.227,16.89545238095238,9.113929637052193,4.195428571428572,7.465300000000001,8.8214,9.69207142857143,9.970285714285714,11.504457142857143,15.46257142857143,18.522085714285712,19.8941,24.544249999999998,26.6404,28.40644285714286,36.456,6.530555555555556,2.7266472538474025,4.0,4.0,4.03,5.355,9.355,10.395,11.86,
-86.915,40.466,0,393,1200,121,125290,408,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,1,0.005813953488372093,166,1,0.006024096385542169,0.109,0.0,0.109,0.109,0.109,0.109,0.109,0.109,0.109,8.876,0.0,8.876,8.876,8.876,8.876,8.876,8.876,8.876,8.876,8.876,8.876,8.876,8.876,8.876,15.68,0.0,15.68,15.68,15.68,15.68,15.68,15.68,15.68,
-86.915,40.466,0,393,1200,None,None,408,1001,None,None,None,None,None,None,None,None,None,None,LTE,172,6,0.03488372093023256,166,6,0.03614457831325301,0.1986904761904762,0.11885346310314218,0.054,0.095,0.13925,0.151,0.2491071428571429,0.3500714285714286,0.419,12.985023809523808,4.3687106298609795,5.053,8.001357142857144,10.949714285714286,11.156285714285715,11.362857142857143,11.776,13.7345,15.693,15.864214285714286,15.949821428571429,16.03542857142857,17.219214285714287,18.403,6.828333333333333,6.044544142355889,0.0,2.265,4.6675,5.195,6.2025,13.025,19.55,
-86.915,40.466,0,393,1200,479,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,20,0.11627906976744186,166,20,0.12048192771084337,0.1285714285714286,0.05172756340991262,0.036,0.0547,0.10189285714285715,0.135,0.15628571428571428,0.16850000000000007,0.257,10.564528571428571,5.201318444728162,3.648,4.4685,7.053000000000001,8.036678571428572,8.472871428571429,9.8396,10.439071428571427,10.6084,10.96777142857143,11.307928571428572,11.852342857142858,17.867371428571428,26.075,7.804500000000002,4.274659606331246,3.33,3.993,5.11,6.65,9.4175,11.184000000000006,21.28,
-86.915,40.466,0,393,1200,372,125290,408,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,4,0.023255813953488372,166,4,0.024096385542168676,0.06207142857142857,0.003912955978514957,0.059,0.059,0.059,0.06035714285714286,0.06342857142857143,0.06651428571428572,0.06857142857142857,4.407535714285714,1.0052719977900588,3.409,3.4615,3.514,3.54025,3.5665,3.8120000000000003,4.154,4.4959999999999996,4.8429142857142855,5.021285714285714,5.199657142857143,5.5564,5.913142857142857,4.2875,0.6460021284794657,3.59,3.707,3.8825,4.115,4.52,5.006,5.33,
-86.915,40.466,0,393,1200,359,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,172,23,0.13372093023255813,166,22,0.13253012048192772,0.15465584415584416,0.0760159471977363,0.0662857142857143,0.08460000000000001,0.09425,0.1437857142857143,0.186,0.23828571428571432,0.386,13.04787012987013,7.490447583287401,1.889,4.8231,6.6244000000000005,7.2646428571428565,8.768799999999999,10.6826,11.515714285714285,12.085114285714285,15.8218,16.787499999999998,19.582400000000003,21.967771428571428,30.35,5.237272727272726,2.84829483569984,0.0,0.0,4.1075,6.01,7.1825,7.817,9.45,
-86.915,40.4655,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,299,3,0.010033444816053512,277,3,0.010830324909747292,0.12090476190476192,0.03760849761650313,0.06971428571428571,0.08257142857142857,0.10185714285714287,0.134,0.14650000000000002,0.154,0.159,8.76795238095238,3.1632452601661667,5.254857142857143,5.829085714285714,6.403314285714286,6.690428571428571,6.977542857142857,7.551771428571429,8.126,9.0854,10.044799999999999,10.5245,11.0042,11.9636,12.923,10.569999999999999,1.9682140804970043,8.53,8.814,9.239999999999998,9.95,11.59,12.574,13.23,
-86.915,40.4655,0,393,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,299,45,0.1505016722408027,277,42,0.15162454873646208,0.1605680272108843,0.1031346101066069,0.021714285714285714,0.048342857142857146,0.07225,0.161,0.238,0.2611428571428572,0.5497142857142857,20.452285714285715,14.723252681946445,2.0971428571428574,4.424228571428572,5.4112,6.103,6.756271428571428,9.977485714285718,17.044428571428572,26.904828571428567,32.43631428571428,34.08825,35.269999999999996,40.24828571428571,52.066,6.07,2.790715900641848,0.0,4.0,4.0,5.18,7.4375,9.93,13.52,
